CustomerID,Recency,Frequency,MonetaryValue,Cluster,Persona
17999,37,2,380.39,0,Occasionnal client
18001,12,2,415.13,0,Occasionnal client
18004,362,1,157.92,3,Client at Risk
18005,4,2,226.47,0,Occasionnal client
18006,23,1,444.68,0,Occasionnal client
18008,70,9,2116.19,2,loyal clients
18009,235,1,247.39,3,Client at Risk
18010,257,1,174.8,3,Client at Risk
18011,373,1,102.78999999999999,3,Client at Risk
18013,155,2,187.29,3,Client at Risk
18014,28,1,162.22,0,Occasionnal client
18015,4,1,120.03,0,Occasionnal client
18016,32,5,1477.66,2,loyal clients
18017,81,3,523.0,2,loyal clients
18018,108,2,122.14,3,Client at Risk
18019,52,1,38.45,3,Client at Risk
18022,36,1,612.72,0,Occasionnal client
18024,153,2,389.78,3,Client at Risk
18027,99,1,115.31,3,Client at Risk
18030,4,2,230.64999999999998,0,Occasionnal client
18032,334,1,73.5,3,Client at Risk
18033,65,1,93.82000000000001,3,Client at Risk
18034,22,2,418.68,0,Occasionnal client
18035,36,3,713.89,2,loyal clients
18036,32,3,403.12,0,Occasionnal client
18037,154,6,70.02,3,Client at Risk
18040,19,2,357.20000000000005,0,Occasionnal client
18041,12,21,4097.37,1,Champions
18042,54,1,165.04999999999998,3,Client at Risk
18043,25,3,529.29,0,Occasionnal client
18044,4,10,2088.6,1,Champions
18045,45,1,178.34,3,Client at Risk
18048,203,2,172.29000000000002,3,Client at Risk
18050,359,1,74.4,3,Client at Risk
18053,71,1,300.02,3,Client at Risk
18055,7,10,6761.34,1,Champions
18056,288,1,363.65,3,Client at Risk
18058,10,1,170.16,0,Occasionnal client
18059,23,3,306.46,0,Occasionnal client
18061,22,10,2119.41,1,Champions
18062,173,3,720.52,2,loyal clients
18064,133,2,814.0,3,Client at Risk
18065,6,14,2392.83,1,Champions
18066,75,1,318.0,3,Client at Risk
18067,40,1,396.33,0,Occasionnal client
18068,289,1,101.69999999999999,3,Client at Risk
18069,26,5,2009.24,2,loyal clients
18071,258,2,453.0,3,Client at Risk
18072,186,1,247.44,3,Client at Risk
18073,114,12,3859.82,2,loyal clients
18074,374,1,489.6,3,Client at Risk
18075,23,10,2611.75,1,Champions
18077,8,11,2584.41,1,Champions
18078,217,2,336.13,3,Client at Risk
18079,45,4,3613.15,2,loyal clients
18080,19,2,1231.5,0,Occasionnal client
18081,36,3,343.45,0,Occasionnal client
18082,26,1,680.84,0,Occasionnal client
18084,16,1,90.47999999999999,0,Occasionnal client
18085,330,2,689.95,3,Client at Risk
18086,274,1,101.34,3,Client at Risk
18087,98,2,4055.7199999999993,2,loyal clients
18088,61,1,166.03,3,Client at Risk
18092,2,11,9068.26,1,Champions
18093,93,4,2106.52,2,loyal clients
18094,82,7,3017.3,2,loyal clients
18095,313,2,580.0500000000001,3,Client at Risk
18096,12,3,849.06,0,Occasionnal client
18097,8,6,2662.4,1,Champions
18099,127,1,168.31,3,Client at Risk
18101,11,2,222.4,0,Occasionnal client
18102,1,60,259657.3,1,Champions
18104,37,1,754.64,0,Occasionnal client
18105,38,1,113.48000000000002,3,Client at Risk
18106,330,1,421.9,3,Client at Risk
18108,254,1,271.0,3,Client at Risk
18109,2,26,8004.92,1,Champions
18110,20,1,198.8,0,Occasionnal client
18112,12,2,352.69,0,Occasionnal client
18113,369,1,76.32000000000001,3,Client at Risk
18114,290,1,220.1,3,Client at Risk
18116,68,8,1403.1100000000001,2,loyal clients
18117,26,1,315.65,0,Occasionnal client
18118,11,26,5625.08,1,Champions
18119,368,1,180.7,3,Client at Risk
18120,214,1,111.15,3,Client at Risk
18121,149,2,653.3,3,Client at Risk
18122,8,6,1793.06,1,Champions
18123,24,2,574.4399999999999,0,Occasionnal client
18125,30,4,1131.75,2,loyal clients
18126,61,1,200.92000000000002,3,Client at Risk
18127,19,3,347.08,0,Occasionnal client
18129,243,1,112.55000000000001,3,Client at Risk
18130,15,3,1059.39,0,Occasionnal client
18133,212,1,931.4999999999999,3,Client at Risk
18135,29,5,681.9100000000001,2,loyal clients
18136,63,3,784.33,2,loyal clients
18138,295,1,152.65,3,Client at Risk
18139,18,6,8438.34,1,Champions
18142,157,2,1019.52,3,Client at Risk
18143,117,2,1000.16,2,loyal clients
18144,8,12,2888.75,1,Champions
18145,13,4,2861.55,2,loyal clients
18146,141,2,160.35000000000002,3,Client at Risk
18147,46,2,179.33999999999997,0,Occasionnal client
18149,51,3,612.0799999999999,2,loyal clients
18150,32,3,566.58,0,Occasionnal client
18151,135,2,653.35,3,Client at Risk
18154,3,2,399.19,0,Occasionnal client
18155,75,3,371.62,3,Client at Risk
18156,13,2,675.64,0,Occasionnal client
18158,9,2,453.4,0,Occasionnal client
18159,301,1,530.15,3,Client at Risk
18160,57,2,638.0600000000001,2,loyal clients
18161,15,5,1618.69,2,loyal clients
18164,37,1,399.65000000000003,0,Occasionnal client
18165,177,1,302.46000000000004,3,Client at Risk
18167,23,3,1384.8600000000001,2,loyal clients
18168,176,6,1160.04,2,loyal clients
18169,61,1,202.65,3,Client at Risk
18170,33,3,980.31,2,loyal clients
18171,59,5,1231.31,2,loyal clients
18172,15,20,7561.68,1,Champions
18173,87,4,2106.84,2,loyal clients
18174,7,1,104.0,0,Occasionnal client
18176,358,1,476.35,3,Client at Risk
18177,31,6,1340.8700000000001,2,loyal clients
18178,129,4,1590.81,2,loyal clients
18179,9,6,1793.17,1,Champions
18180,5,6,1843.75,1,Champions
18181,24,1,366.85,0,Occasionnal client
18183,227,2,632.07,3,Client at Risk
18184,15,1,49.8,0,Occasionnal client
18185,249,1,304.25,3,Client at Risk
18188,15,3,2001.04,2,loyal clients
18189,78,2,1090.24,2,loyal clients
18190,192,2,284.46000000000004,3,Client at Risk
18191,262,1,207.79999999999998,3,Client at Risk
18192,72,1,957.97,3,Client at Risk
18193,165,1,243.76,3,Client at Risk
18194,82,1,973.8399999999999,3,Client at Risk
18196,95,2,686.63,3,Client at Risk
18198,4,17,5425.56,1,Champions
18200,106,1,150.35,3,Client at Risk
18202,200,3,1396.99,2,loyal clients
18203,157,1,160.42000000000002,3,Client at Risk
18204,71,3,1975.35,2,loyal clients
18205,36,2,517.36,0,Occasionnal client
18209,29,1,139.10000000000002,0,Occasionnal client
18210,2,6,2621.38,1,Champions
18211,26,5,600.07,2,loyal clients
18212,326,1,216.07,3,Client at Risk
18213,237,1,232.48000000000002,3,Client at Risk
18215,89,1,299.34000000000003,3,Client at Risk
18216,31,1,481.75,0,Occasionnal client
18217,29,2,621.75,0,Occasionnal client
18218,211,2,641.92,3,Client at Risk
18219,3,10,2069.77,1,Champions
18220,227,1,305.28000000000003,3,Client at Risk
18221,22,5,1041.61,2,loyal clients
18222,93,1,443.0,3,Client at Risk
18223,5,14,6484.54,1,Champions
18224,264,1,158.95000000000002,3,Client at Risk
18225,3,12,5504.96,1,Champions
18226,44,11,5228.05,1,Champions
18227,218,1,93.75,3,Client at Risk
18228,57,2,779.9,2,loyal clients
18229,12,20,7276.900000000001,1,Champions
18230,9,7,2810.2000000000003,1,Champions
18231,192,5,2071.77,2,loyal clients
18232,82,4,592.97,2,loyal clients
18233,326,1,440.0,3,Client at Risk
18235,72,3,1796.48,2,loyal clients
18236,30,6,882.24,2,loyal clients
18237,3,5,987.1,1,Champions
18239,219,5,1561.6100000000001,2,loyal clients
18240,46,1,422.58,0,Occasionnal client
18241,10,17,2073.09,1,Champions
18242,72,4,2232.4900000000002,2,loyal clients
18245,7,7,2567.06,1,Champions
18246,24,2,596.1,0,Occasionnal client
18248,123,2,804.02,3,Client at Risk
18249,17,1,95.34,0,Occasionnal client
18250,310,1,349.27,3,Client at Risk
18251,87,1,4314.72,2,loyal clients
18252,51,2,518.27,0,Occasionnal client
18255,89,1,103.3,3,Client at Risk
18257,39,8,2337.63,2,loyal clients
18259,25,3,2338.6000000000004,2,loyal clients
18260,173,6,2628.35,2,loyal clients
18261,43,2,324.24,0,Occasionnal client
18262,140,1,149.48,3,Client at Risk
18263,26,3,1213.1599999999999,2,loyal clients
18265,72,2,801.51,2,loyal clients
18268,134,1,25.5,3,Client at Risk
18269,366,1,168.6,3,Client at Risk
18270,38,2,283.15,0,Occasionnal client
18272,3,6,3078.58,1,Champions
18273,2,3,204.0,0,Occasionnal client
18274,30,1,175.92,0,Occasionnal client
18276,44,1,335.86,0,Occasionnal client
18277,58,1,110.38,3,Client at Risk
18278,74,1,173.9,3,Client at Risk
18280,278,1,180.60000000000002,3,Client at Risk
18281,181,1,80.82,3,Client at Risk
18282,8,2,178.05,0,Occasionnal client
18283,4,16,2045.53,1,Champions
18287,43,3,1837.28,2,loyal clients
